localhost (ubuntu18.04)
=======================
Total: 293 (High:44 Medium:219 Low:30 ?:0), 44/293 Fixed, 2052 installed, 7 updatable, 6 exploits, 0 modules, en: 2, ja: 0 alerts

Warning: Some warnings occurred.
[Failed to dpkg-ps:
    github.com/future-architect/vuls/scan.(*debian).postScan
        /go/src/github.com/future-architect/vuls/scan/debian.go:256
  - pkg not found [1mdpkg-query:
    github.com/future-architect/vuls/scan.(*debian).dpkgPs
        /go/src/github.com/future-architect/vuls/scan/debian.go:1328]


+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
|      CVE-ID      | CVSS | ATTACK | POC |  CERT  |  FIXED  |                        NVD                        |
| CVE-2019-6988    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6988    |
| CVE-2019-9740    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9740    |
| CVE-2019-9947    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9947    |
| CVE-2020-14800   |  6.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14800   |
| CVE-2020-15648   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15648   |
| CVE-2020-15666   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15666   |
| CVE-2020-24977   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-24977   |
| CVE-2020-26137   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-26137   |
| CVE-2020-2627    |  6.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2627    |
| CVE-2020-2686    |  6.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2686    |
| CVE-2019-11358   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11358   |
| CVE-2020-11023   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11023   |
| CVE-2020-15653   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15653   |
| CVE-2020-15676   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15676   |
| CVE-2020-15677   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15677   |
| CVE-2015-8985    |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-8985    |
| CVE-2016-10228   |  5.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10228   |
| CVE-2018-1121    |  5.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-1121    |
| CVE-2019-12904   |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12904   |
| CVE-2014-8242    |  5.8 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-8242    |
| CVE-2018-16869   |  5.7 |  AV:P  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-16869   |
| CVE-2018-16868   |  5.6 |  AV:P  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-16868   |
| CVE-2016-10723   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10723   |
| CVE-2016-8660    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-8660    |
| CVE-2017-11548   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-11548   |
| CVE-2017-13693   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-13693   |
| CVE-2017-7475    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7475    |
| CVE-2017-7960    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7960    |
| CVE-2017-9778    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9778    |
| CVE-2018-12928   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12928   |
| CVE-2018-12929   |  5.5 |  AV:P  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12929   |
| CVE-2018-13095   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-13095   |
| CVE-2018-20482   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20482   |
| CVE-2019-12973   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12973   |
| CVE-2019-2053    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-2053    |
| CVE-2020-10251   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10251   |
| CVE-2020-11725   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11725   |
| CVE-2020-12803   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12803   |
| CVE-2015-9019    |  5.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-9019    |
| CVE-2016-10739   |  5.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10739   |
| CVE-2018-12123   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12123   |
| CVE-2018-20217   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20217   |
| CVE-2018-7159    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-7159    |
| CVE-2018-7169    |  5.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-7169    |
| CVE-2019-14834   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14834   |
| CVE-2020-12802   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12802   |
| CVE-2020-14155   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14155   |
| CVE-2020-14803   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14803   |
| CVE-2020-17507   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-17507   |
| CVE-2015-5276    |  5.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2015-5276    |
| CVE-2018-17977   |  4.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17977   |
| CVE-2019-15213   |  4.9 |  AV:P  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-15213   |
| CVE-2020-14773   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14773   |
| CVE-2020-14777   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14777   |
| CVE-2020-14785   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14785   |
| CVE-2020-14786   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14786   |
| CVE-2020-14794   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14794   |
| CVE-2020-14799   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14799   |
| CVE-2020-14804   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14804   |
| CVE-2020-14853   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14853   |
| CVE-2020-14893   |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14893   |
| CVE-2020-2580    |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2580    |
| CVE-2020-2588    |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2588    |
| CVE-2020-2679    |  4.9 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2679    |
| CVE-2012-1096    |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1096    |
| CVE-2017-0537    |  4.7 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-0537    |
| CVE-2017-14159   |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14159   |
| CVE-2020-15665   |  4.7 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15665   |
| CVE-2020-15654   |  4.6 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15654   |
| CVE-2020-14304   |  4.4 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14304   |
| CVE-2020-14779   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14779   |
| CVE-2020-14781   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14781   |
| CVE-2020-14782   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14782   |
| CVE-2020-14797   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14797   |
| CVE-2020-14838   |  4.3 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14838   |
| CVE-2020-15668   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15668   |
| CVE-2020-14792   |  4.2 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14792   |
| CVE-2020-14860   |  4.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14860   |
| CVE-2012-1093    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1093    |
| CVE-2019-8842    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-8842    |
| CVE-2020-11810   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11810   |
| CVE-2020-12801   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12801   |
| CVE-2020-15682   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15682   |
| CVE-2020-14791   |  3.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14791   |
| CVE-2020-15658   |  3.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15658   |
| CVE-2020-2694    |  3.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2694    |
| CVE-2009-5080    |  3.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2009-5080    |
| CVE-2020-14796   |  3.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14796   |
| CVE-2020-14798   |  3.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14798   |
+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
