[Reboot Required] localhost (ubuntu18.04)
=========================================
Total: 251 (High:46 Medium:166 Low:38 ?:1), 13/251 Fixed, 2036 installed, 73 updatable, 7 exploits, 0 modules, en: 2, ja: 1 alerts

Warning: Some warnings occurred.
[Failed to dpkg-ps:
    github.com/future-architect/vuls/scan.(*debian).postScan
        /go/src/github.com/future-architect/vuls/scan/debian.go:256
  - pkg not found [1mdpkg-query:
    github.com/future-architect/vuls/scan.(*debian).dpkgPs
        /go/src/github.com/future-architect/vuls/scan/debian.go:1328]


+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
|      CVE-ID      | CVSS | ATTACK | POC |  CERT  |  FIXED  |                        NVD                        |
| CVE-2019-14834   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14834   |
| CVE-2020-17507   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-17507   |
| CVE-2015-5276    |  5.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2015-5276    |
| CVE-2015-9541    |  5.0 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-9541    |
| CVE-2019-20388   |  5.0 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20388   |
| CVE-2018-17977   |  4.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17977   |
| CVE-2019-15213   |  4.9 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-15213   |
| CVE-2013-4235    |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2013-4235    |
| CVE-2017-0537    |  4.7 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-0537    |
| CVE-2017-14159   |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14159   |
| CVE-2018-20482   |  4.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20482   |
| CVE-2018-12123   |  4.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12123   |
| CVE-2020-2580    |  4.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2580    |
| CVE-2020-2588    |  4.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2588    |
| CVE-2020-2627    |  4.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2627    |
| CVE-2020-2679    |  4.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2679    |
| CVE-2020-2686    |  4.0 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2686    |
| CVE-2012-1093    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1093    |
| CVE-2012-1096    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1096    |
| CVE-2019-14855   |  3.9 |        |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14855   |
| CVE-2019-20446   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20446   |
| CVE-2019-20807   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20807   |
| CVE-2019-20838   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20838   |
| CVE-2019-8842    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-8842    |
| CVE-2019-9674    |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9674    |
| CVE-2020-10251   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10251   |
| CVE-2020-10543   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10543   |
| CVE-2020-10878   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-10878   |
| CVE-2020-11810   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11810   |
| CVE-2020-12723   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12723   |
| CVE-2020-12801   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12801   |
| CVE-2020-12802   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12802   |
| CVE-2020-12803   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-12803   |
| CVE-2020-13776   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-13776   |
| CVE-2020-14153   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14153   |
| CVE-2020-15654   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15654   |
| CVE-2020-15658   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15658   |
| CVE-2020-15666   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15666   |
| CVE-2020-15667   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15667   |
| CVE-2020-15668   |  3.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15668   |
| CVE-2020-6096    |  3.9 |        | POC |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-6096    |
| CVE-2020-2694    |  3.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-2694    |
| CVE-2009-5080    |  3.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2009-5080    |
| CVE-2012-6655    |  3.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-6655    |
| CVE-2016-1000002 |  2.4 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-1000002 |
| CVE-2020-14155   |  0.0 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14155   |
+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
